target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,2NDFL,elementary,,,0,1,0,0.4653897849,31.396174863,3.5683060109,0,0,10.155146343,3621
0,2NDFL,elementary,,,0,1,0,0.4653897849,31.396174863,3.5683060109,0,0,10.155146343,3623
0,OTHER,elementary,,370000,0,0,2,0.5976030466,40.735818549,0.2739726027,0,0,5.7287671233,3626
0,OTHER,elementary,Corporate,109248,0,1,2,0.3068772401,42.131506849,12.038356164,0,0,8.5575417322,3629
0,OTHER,advanced,Corporate,33347,0,1,,,51.931506849,4.4573545924,,,6.7479452055,3637
0,2NDFL,advanced,,11065,0,0,0,,47.581967213,3.3438356164,0,0,2.4643835616,3650
0,OTHER,elementary,Corporate,65463,0,1,2,0.3118055556,30.630136986,6.7178082192,1,1,9.5369863014,3653
0,OTHER,elementary,Corporate,65463,0,1,2,0.3118055556,30.630136986,6.7178082192,1,1,9.5369863014,3654
0,OTHER,advanced,,44000,0,0,,,45.468568007,5.8877460888,,,0.0628415301,3659
0,2NDFL,elementary,,34534,0,0,,,52.909566584,7.5945205479,,,7.8712328767,3670
0,OTHER,elementary,,25000,0,0,,,37.195074482,1.0498690022,,,0.087431694,3675
0,OTHER,elementary,,45000,0,0,,,51.2,0.7945205479,,,6.1424657534,3686
0,2NDFL,advanced,,342305,0,0,1,0.5987679211,48.784153005,0.2732240437,0,0,3.353798937,3688
0,2NDFL,advanced,,342305,0,0,1,0.5987679211,48.784153005,0.2732240437,0,0,3.353798937,3689
0,2NDFL,elementary,,16969,0,0,0,,26.272265888,2.8996631484,1,1,5.8914439704,3697
0,2NDFL,beginner,,125688,0,0,0,,37.102402874,3.2640467101,0,0,11.863387978,3703
0,OTHER,elementary,Corporate,98420,0,1,2,0.6372759857,53.144194925,1.5359757467,0,0,7.6584699454,3710
0,2NDFL,elementary,,72144,0,0,,,31.019178082,6.8657534247,,,9.9780821918,3712
0,OTHER,beginner,VIP,180000,0,0,0,0.2508512545,34.171060708,3.7786885246,0,0,9.7053072835,3717
0,OTHER,elementary,,120000,0,0,1,0.9273297491,33.773321356,3.3240062879,0,0,5.4061980687,3718
0,OTHER,elementary,Corporate,84276,0,1,,,30.208219178,5.8602739726,,,3.3671232877,3723
0,OTHER,beginner,Corporate,48775,0,1,1,0.726187276,40.494879856,2.0400853357,0,0,11.0784415,3725
0,2NDFL,elementary,,88577,0,0,,,36.755086459,0.5720263493,,,8.2684931507,3726
0,OTHER,elementary,Corporate,33676,0,1,0,,37.477910023,0.861471667,0,0,9.3874990643,3729
0,2NDFL,advanced,,13291,0,0,1,3.7548163082,27.02739726,3.6876712329,0,0,6.5452054795,3730
0,2NDFL,elementary,,,0,1,,,27.057534247,1.498630137,,,6.6849315068,3733
0,OTHER,elementary,Corporate,94063,0,1,0,0.9883512545,29.025862714,5.2581031514,1,1,8.9138408564,3738
0,OTHER,advanced,Corporate,40000,0,0,1,0.6621639785,35.447945205,0.5465753425,1,1,4.193989071,3746
0,2NDFL,advanced,,26709,0,0,0,1.11890681,33.504109589,2.1287671233,0,0,7.4356164384,3750
0,OTHER,elementary,Corporate,49393,0,1,,,29.857534247,0.7279437084,,,0.8044464406,3756
0,OTHER,elementary,Corporate,220094,0,1,0,,34.215263118,1.8234822966,0,0,9.0563590089,3761
0,2NDFL,elementary,,100012,0,0,,,39.090410959,0.4054794521,,,10.652054795,3762
0,OTHER,advanced,Corporate,46205,0,1,,,36.691608653,1.7902387903,,,8.9080470095,3766
0,2NDFL,elementary,,48676,0,0,1,0.9899865591,49.058222921,4.9489333034,0,0,3.9260273973,3767
0,OTHER,elementary,,200000,0,0,0,,39.256830601,10.007567932,0,0,12.939074781,3771
0,OTHER,elementary,Corporate,55356,0,1,1,0.7924731183,36.631169998,4.7900741073,0,0,11.47774534,3775
0,2NDFL,elementary,,87000,0,0,1,0.4375896057,30.909589041,0.6429223744,0,0,10.520547945,3785
0,OTHER,advanced,Corporate,42152,0,1,,,38.038356164,16.760835392,,,9.9150684932,3788
0,OTHER,elementary,Corporate,43210,0,1,1,1,27.236335055,1.5541432742,0,0,7.1705816304,3791
0,OTHER,elementary,,65000,0,0,1,1.5977822581,32.489834568,12.117808219,0,1,8.7029493226,3793
0,2NDFL,beginner,,42199,0,0,1,1.3349238351,25.473321356,0.6185268358,0,0,4.9198966989,3798
0,OTHER,elementary,Corporate,82650,0,1,0,2,29.590770267,0.5359757467,0,0,8.867482596,3801
0,OTHER,elementary,Corporate,117817,0,1,0,0.9290546595,32.849891459,0.2542630436,0,0,8.9865034808,3810
0,OTHER,elementary,Corporate,35504,0,1,,,28.598360656,2.2092521895,,,8.0928961749,3812
0,OTHER,advanced,Corporate,21000,0,1,0,,49.795239165,0.5901639344,0,0,4.693989071,3814
0,OTHER,elementary,,45000,0,0,1,0.8927419355,30.093150685,5.9068493151,1,1,9.452301819,3815
0,OTHER,advanced,Corporate,62707,0,1,1,0.4443100358,48.742024104,8.9146268433,0,0,3.5846994536,3817
0,OTHER,advanced,Corporate,62707,0,1,1,0.4443100358,48.742024104,8.9146268433,0,0,3.5846994536,3818
0,OTHER,elementary,Corporate,25652,0,1,0,,29.055513137,0.8198966989,0,0,7.6171569728,3827
0,OTHER,high,,35000,0,0,,,33.138715473,1.6044688974,,,1.7222771166,3831
0,OTHER,elementary,Corporate,109567,0,1,0,0.702016129,32.784998877,2.1287671233,0,0,11.232876712,3834
0,2NDFL,elementary,,301588,0,0,0,4.2173835125,34.981540534,3.9153005464,0,0,11.247293959,3840
0,OTHER,elementary,Corporate,102569,0,1,0,23.856182796,31.087229583,2.1365446515,0,0,8.4132569803,3848
0,OTHER,elementary,Corporate,58073,0,1,1,0.6054435484,28.976772213,5.4139306834,1,1,8.9521820496,3850
0,OTHER,elementary,Corporate,121371,0,1,,,29.265094693,5.2760236545,,,8.7068493151,3853
0,OTHER,elementary,Corporate,115000,0,0,,,36.326027397,0.3232876712,,,11.090410959,3857
0,2NDFL,elementary,,25264,0,0,,,32.188689273,3.6849315068,,,12.073935175,3877
0,OTHER,advanced,Corporate,37090,0,1,1,1.1875448029,49.543498765,1.8750056142,0,0,2.2667864361,3878
0,OTHER,elementary,,90000,0,0,1,0.9924507168,48.719425107,8.6128677296,0,0,3.397260274,3881
0,OTHER,elementary,Corporate,46844,0,1,0,20.536939964,39.580821918,4.3123287671,1,1,12.646560371,3889
0,OTHER,elementary,Corporate,49040,0,1,,,42.277266262,4.5491803279,,,11.60329366,3892
0,2NDFL,advanced,,49159,0,0,,,31.117808219,1.2499064301,,,8.8154802006,3893
0,OTHER,beginner,VIP,229238,0,1,0,0.9614023297,36.046575342,1.5753424658,0,0,10.002739726,3896
0,OTHER,elementary,,70000,0,0,0,0.7298387097,28.81699229,7.0608279063,0,1,1.1731566734,3898
0,OTHER,elementary,Corporate,38084,0,1,,,28.090410959,0.4596002695,,,8.0657534247,3903
0,OTHER,elementary,Corporate,55210,0,1,,,37.684931507,8.2328767123,,,9.7616438356,3906
0,OTHER,advanced,,34000,0,1,1,1.1757392473,35.710382514,4.0928961749,,,9.4094168725,3908
0,2NDFL,elementary,Corporate,17168,0,1,1,2.0499775986,28.010928962,3.0707912269,0,0,3.0296953365,3913
0,OTHER,elementary,,55000,0,0,1,1.3809587814,36.607919754,0.1342465753,1,1,13.378411558,3917
0,OTHER,elementary,Corporate,62064,0,1,0,6.5046818996,31.36993787,6.0795269107,1,1,10.945280335,3920
0,OTHER,elementary,Corporate,38927,0,1,2,0.4137544803,25.520547945,1.3346957108,1,1,5.4631110113,3927
0,OTHER,elementary,Corporate,51639,0,1,,,25.215427801,1.3984879108,,,5.1088704244,3930
0,OTHER,elementary,,30000,0,0,0,2.6607302867,34.778022307,1.7999401153,0,0,9.7369264166,3932
0,OTHER,elementary,Corporate,53516,0,1,0,1.0461021505,37.608219178,3.8520547945,0,0,9.6849315068,3937
0,OTHER,elementary,Corporate,46396,0,1,0,1.0505824373,31.597260274,1.8684931507,,,6.1643835616,3938
0,OTHER,elementary,Corporate,60277,0,1,1,2.376187276,31.676712329,5.6273972603,1,1,6.6739726027,3944
0,2NDFL,elementary,,82650,0,0,,,25.8,2.6136986301,,,5.7726027397,3955
0,OTHER,elementary,VIP,200000,0,0,2,0.3444892473,33.540601841,4.7597799236,0,0,12.019125683,3959
0,OTHER,advanced,Corporate,60471,0,1,2,0.3479166667,28.94882102,7.9590163934,0,0,8.0683060109,3965
0,OTHER,elementary,,31900,0,0,0,1355.6334677,38.441178232,2.8822741223,0,1,9.8932330264,3973
0,2NDFL,elementary,,77347,0,0,2,1,30.069211767,2.6253761509,1,1,7.3651021783,3975
0,2NDFL,advanced,,27690,0,0,,,41.553798937,1.5620181151,,,6.0332509918,3986
0,OTHER,advanced,Corporate,29291,1,1,,,30.084931507,0.5602739726,,,5.1945205479,3989
0,OTHER,elementary,Corporate,74523,0,1,0,3.5359094982,27.975409836,5.3304962946,0,0,7.6885245902,4000
0,2NDFL,elementary,,41325,0,0,0,,28.516438356,2.0863013699,0,0,2.2205479452,4011
0,OTHER,elementary,Corporate,96517,0,1,,,31.608219178,0.5283105023,,,7.7369863014,4017
0,OTHER,advanced,,15000,0,0,0,36.572244624,33.542465753,1.1374578936,0,0,11.906849315,4020
0,OTHER,elementary,,80000,0,0,0,1.1868951613,29.90583876,0.5332360207,0,0,9.7825510892,4029
0,OTHER,advanced,Corporate,30145,0,1,2,0.4721998208,30.526027397,9.1616438356,0,0,9.5315068493,4031
0,2NDFL,elementary,,94648,0,0,0,1.7308691756,42.312328767,13.243835616,0,0,14.334246575,4035
0,2NDFL,high,,21265,0,0,,,27.482191781,0.4081742645,,,4.5994310951,4036
0,OTHER,elementary,Corporate,44946,0,1,,,43.696721311,1.151717943,,,9.7654165731,4040
0,2NDFL,elementary,,131958,0,0,1,1.113844086,39.307223595,16.133879781,0,0,8.9620181151,4048
0,2NDFL,advanced,,26225,0,0,2,0.2453853047,32.62695561,9.8273972603,2,2,10.693150685,4054
0,OTHER,advanced,Corporate,23927,0,1,0,0.3138216846,29.573635751,0.9434987649,0,0,1.0202110936,4063
0,OTHER,advanced,Corporate,24705,0,1,1,0.4033378136,32.330601093,1.3570401976,0,0,11.75136612,4067
0,OTHER,elementary,,60000,0,0,,,38.832876712,8.104109589,,,4.4436110487,4072
0,OTHER,advanced,Corporate,69696,0,1,1,1.2122311828,30.9491429,7.5628415301,0,0,9.4231155027,4074
0,2NDFL,beginner,,25248,0,0,0,33.467137097,51.038356164,4.6410958904,1,1,5.9178082192,4076
0,OTHER,advanced,,16000,0,0,1,1.1851926523,50.95890411,4.3116400928,0,0,5.8383561644,4077
0,2NDFL,elementary,,57093,0,0,2,0.5685259857,37.08071712,8.7091324201,1,1,10.852054795,4078
0,2NDFL,elementary,,57093,0,0,2,0.5685259857,37.08071712,8.7091324201,1,1,10.852054795,4079
0,OTHER,elementary,,200000,0,0,1,0.4093637993,40.884489857,13.495448761,0,0,10.265311775,4081
0,2NDFL,high,,13128,0,0,,,28.366120219,0.6530054645,,,8.1256830601,4083
0,OTHER,elementary,Corporate,89545,0,1,0,19.824551971,27.24438955,1.2169922898,0,1,7.1731566734,4084
0,2NDFL,advanced,,15117,0,0,1,0.3721998208,39.547945205,5.6410958904,1,1,1.5973800434,4086
0,OTHER,elementary,Corporate,36000,0,1,1,0.4699148746,29.290964893,2.7813758515,0,0,7.3101429748,4087
0,OTHER,elementary,Corporate,36000,0,1,1,0.4699148746,29.290964893,2.7813758515,0,0,7.3101429748,4089
0,2NDFL,elementary,,19452,0,1,0,19.210058244,42.246575342,10.038356164,0,0,10.090410959,4113
0,OTHER,elementary,,120000,0,0,1,0.95625,38.760835392,3.2074107343,0,0,11.270424433,4127
0,OTHER,elementary,Corporate,34224,0,1,1,0.6701612903,27.02295082,1.7133617786,0,0,6.5407590389,4143
0,OTHER,advanced,,45000,0,0,,,33.947967662,3.2082191781,,,8.1561643836,4144
0,OTHER,advanced,Corporate,31679,0,1,1,1.1447804659,38.752773411,1.237704918,0,0,8.7171569728,4145
0,2NDFL,beginner,,411620,0,0,2,0.3128360215,39.95890411,5.3509993263,1,1,10.309589041,4156
0,OTHER,high,,37000,0,0,0,13.348521505,29.574900816,0.3118871173,0,0,6.3064076652,4158
0,OTHER,advanced,,15000,0,0,,,34.115622427,3.7978142077,,,2.3786361255,4162
0,OTHER,elementary,Corporate,55819,0,1,0,,25.257466876,3.4153005464,0,0,4.8108915338,4165
0,OTHER,advanced,Corporate,28377,0,1,0,8.4097222222,48.487671233,10.498630137,1,1,3.3917808219,4174
0,OTHER,elementary,Corporate,56714,1,1,0,0.6299955197,36.322471742,4.2923497268,0,0,10.585485441,4177
0,OTHER,beginner,Corporate,161255,0,1,0,3.3094758065,31.209948349,9.1058387604,0,0,8.9414551987,4197
0,OTHER,elementary,Corporate,26823,0,1,0,0.734296595,34.807051426,4.1038251366,0,0,6.0508870424,4202
0,2NDFL,advanced,,30115,0,0,1,0.8217069892,34.334186691,4.8876113482,,,8.2958305262,4206
0,OTHER,elementary,Corporate,48752,0,1,1,0.3154569892,26.167123288,2.9726027397,0,0,6.0191780822,4208
0,2NDFL,advanced,,27551,0,0,0,0.2470654122,52.703458343,5.1023654465,1,1,5.2717643536,4210
0,2NDFL,elementary,,57349,0,0,,,27.361643836,1.5698630137,,,0.1315068493,4211
0,2NDFL,elementary,,12495,0,0,1,-6.36812276,27.17260274,1.4852084737,1,1,7.1589041096,4212
0,2NDFL,elementary,,110652,0,0,0,0.5308243728,50.929792649,29.62568306,0,0,5.9243131971,4216
0,OTHER,advanced,,40000,0,0,,,42.336986301,0.736043117,,,11.38630137,4217
0,2NDFL,elementary,,34648,0,0,1,0.4002688172,46.252114679,2.027457145,0,0,1.1754023505,4219
0,2NDFL,elementary,,145929,0,0,0,14.986693548,38.309589041,0.6324200913,1,1,13.053185119,4229
0,OTHER,elementary,Corporate,136799,0,1,,,50.20830152,17.523370013,,,5.1069316566,4241
0,OTHER,elementary,,35000,0,0,,,27.115068493,1.1431469421,,,4.6376824613,4242
0,2NDFL,elementary,,20522,0,0,1,0.9503360215,25.923362527,1.4767871847,0,0,5.6822666367,4246
0,2NDFL,elementary,,20522,0,0,1,0.9503360215,25.923362527,1.4767871847,0,0,5.6822666367,4247
0,2NDFL,beginner,,81923,0,0,0,0.5965277778,40.665686054,1.1917134516,0,0,8.5259600269,4256
0,2NDFL,beginner,VIP,192136,0,0,0,0.3063844086,31.62295082,1.0512388652,0,0,9.6484991392,4260
0,OTHER,elementary,Corporate,102207,0,1,2,1.3469086022,25.768852459,0.2131147541,0,0,5.6866606782,4266
0,OTHER,elementary,Corporate,43879,0,1,1,0.3154793907,25.445564788,0.5113182124,0,0,5.3304962946,4268
0,2NDFL,beginner,Corporate,76540,0,1,0,0.5076612903,36.546769968,1.8097836664,0,0,2.9522494199,4274
0,OTHER,elementary,Corporate,38698,0,1,0,,38.12174564,0.9820196122,0,0,12.297814208,4275
0,2NDFL,beginner,,90033,0,0,0,-0.396348566,31.734246575,2.9178082192,1,1,11.183561644,4289
0,OTHER,elementary,,205000,0,0,0,0.3802643369,31.606557377,0.1120218579,0,0,8.7906130698,4296
0,2NDFL,elementary,,9570,0,0,0,,26.949315068,2.8178082192,0,0,5.0369863014,4298
0,2NDFL,elementary,,53185,0,0,0,5.8288530466,27.066127704,0.6420765027,1,1,1.7921551014,4304
0,2NDFL,beginner,,,0,1,,,25.208219178,0.4455198742,,,5.1726027397,4305
0,OTHER,elementary,Corporate,112029,0,1,0,3.9846774194,30.047451157,6.1844374579,0,0,8.456284153,4306
0,2NDFL,elementary,,146413,0,0,0,0.5034946237,33.269690845,2.9820196122,0,0,10.486129201,4310
0,2NDFL,advanced,,13207,0,0,0,17.755981183,42.471232877,8.2438356164,0,0,8.6243206827,4314
0,OTHER,elementary,Corporate,99614,0,1,,,26.071232877,0.4984355116,,,6.0547945205,4315
0,OTHER,beginner,Corporate,21344,0,1,0,,28.408219178,0.1753424658,2,2,2.6849315068,4317
0,2NDFL,elementary,,21590,0,0,,,48.079452055,1.1998877161,,,2.9917808219,4320
0,OTHER,elementary,,50000,0,0,0,1.2498879928,48.571038251,2.3049854031,0,0,3.3406018415,4327
0,OTHER,high,,50000,0,0,1,0.8934587814,32.377363575,6.701369863,0,0,9.6136986301,4332
0,OTHER,advanced,VIP,78300,0,0,0,0.8264112903,34.767123288,0.3936073059,0,0,10.923287671,4335
0,OTHER,elementary,Corporate,61654,0,1,2,0.6354614695,41.151545774,1.501369863,1,1,10.432876712,4346
0,2NDFL,beginner,,,0,1,2,0.4653673835,31.061838461,5.8125233925,1,1,8.9056740774,4349
0,2NDFL,elementary,,18542,0,0,1,7.1411066308,28.42974025,1.0362976271,1,1,2.504109589,4353
0,OTHER,elementary,Corporate,44734,0,1,0,37.436581541,30.356239239,0.1120218579,0,0,9.109663897,4355
0,2NDFL,elementary,,38550,0,0,0,0.9872535842,40.707650273,4.4071038251,0,0,4.4644808743,4360
0,OTHER,beginner,VIP,485351,0,1,,,37.287873344,0.5283105023,,,2.5068493151,4368
0,OTHER,advanced,,30000,0,0,0,18.893951613,50.750684932,2.7890410959,1,1,5.4222471742,4369
0,2NDFL,elementary,,62068,0,0,0,0.8946460573,34.313893255,6.0152631185,2,2,10.927591886,4385
0,OTHER,advanced,Corporate,28558,0,1,1,0.5643817204,43.433595329,12.355191257,0,0,9.7760610824,4393
0,OTHER,elementary,,36000,0,0,1,0.9841621864,45.18428026,17.537704918,1,1,0.1530054645,4394
0,OTHER,elementary,Corporate,22296,0,1,1,0.4751344086,36.45180777,2.0052324276,0,0,9.1367392769,4405
0,OTHER,elementary,,200000,0,0,0,52.153293011,32.965753425,0.4657534247,1,1,12.21369863,4406
0,OTHER,elementary,Corporate,74778,0,1,0,0.4415098566,26.765102178,0.631147541,0,0,5.8061980687,4409
0,2NDFL,elementary,,73776,0,0,0,0.7017473118,27.597978891,2.0719514934,1,1,4.6775956284,4418
0,OTHER,elementary,Corporate,27495,0,1,0,,51.010958904,1.8684931507,0,0,5.9150684932,4430
0,OTHER,elementary,Corporate,141679,0,1,1,0.4783154122,32.973478554,4.6584699454,2,2,9.0474511565,4433
0,OTHER,elementary,Corporate,34743,0,1,,,37.375387379,0.4245677072,,,4.7906879257,4437
0,2NDFL,elementary,,20369,0,0,,,25.520547945,4.8307657759,,,5.4246575342,4438
0,OTHER,elementary,Corporate,81844,0,1,1,0.2696460573,30.843835616,4.0547945205,0,0,10.594520548,4442
0,2NDFL,elementary,,20109,0,0,,,41.269032113,3.3808219178,,,10.520547945,4454
0,OTHER,elementary,Corporate,113979,0,0,2,-0.561581541,31.476712329,0.1863013699,2,2,10.663013699,4456
0,2NDFL,elementary,,55231,0,0,,,34.931506849,1.9808219178,,,11.545205479,4465
0,OTHER,advanced,,65515,0,0,0,,29.923287671,1.2617186915,0,0,9.6196421888,4466
0,OTHER,elementary,Corporate,112904,0,1,0,6.4387992832,26.979279886,1.0970881054,0,0,6.9217456396,4469
0,2NDFL,elementary,,,0,1,,,27.243835616,1.1676547646,,,7.2383561644,4472
0,2NDFL,high,,32520,0,0,0,11,26.904109589,0.8376674901,1,1,5.9589041096,4477
0,OTHER,elementary,Corporate,130000,0,0,1,0.6996863799,30.463732315,1.0719514934,0,0,10.124006288,4484
0,OTHER,elementary,Corporate,22594,0,1,2,0.8885080645,38.219178082,0.5634328917,0,0,3.9753424658,4485
0,OTHER,elementary,Corporate,63258,0,1,1,0.826859319,34.281937271,0.4874167228,0,0,9.6271427502,4493
0,2NDFL,elementary,,33930,0,0,0,10.377889785,46.234246575,6.6671232877,1,1,1.1301369863,4494
0,OTHER,advanced,,40000,0,0,1,1.2441084229,52.481375851,5.3827457145,0,1,7.393442623,4498
0,OTHER,elementary,,55991,0,0,0,0.2838261649,26.181540534,0.5382513661,0,0,5.8445542331,4500
0,OTHER,elementary,VIP,70000,0,0,0,4.8563620072,52.677917509,6.8821917808,0,0,7.6630136986,4503
0,OTHER,advanced,Corporate,35116,0,1,1,1,25.417471368,0.3825136612,0,0,2.7188412306,4504
0,OTHER,elementary,,40000,0,0,0,18.596034946,49.273321356,0.3198966989,0,0,4.1830601093,4511
0,OTHER,elementary,Corporate,16172,0,1,0,,32.22188038,0.7506475036,0,0,8.2520173666,4518
0,OTHER,elementary,,580000,0,0,1,0.4655241935,42.942465753,1.2794520548,1,1,3.1424657534,4521
0,OTHER,elementary,Corporate,141570,0,1,,,37.390770267,0.2131147541,,,11.822404372,4525
0,OTHER,elementary,Corporate,108056,0,1,2,0.5051299283,45.674047459,9.3398008833,1,1,0.5573770492,4530
0,OTHER,elementary,Corporate,108056,0,1,2,0.5051299283,45.674047459,9.3398008833,1,1,0.5573770492,4531
0,OTHER,elementary,Corporate,23624,0,1,0,11.763104839,31.344194925,0.6099483494,,,10.459263418,4538
0,OTHER,advanced,,70000,0,0,1,1.3459901434,43.448087432,15.734972678,0,0,7.7759562842,4543
0,2NDFL,elementary,,85207,0,0,1,1.376187276,33.236170372,6.5841155775,0,0,5.932060783,4544
0,OTHER,elementary,Corporate,45150,0,1,1,0.9490143369,45.331566734,6.528827008,3,3,0.2595628415,4548
0,OTHER,elementary,Corporate,30252,0,1,0,0.6681003584,30.341455199,2.0209072535,0,0,2.6866606782,4551
0,2NDFL,beginner,,26100,0,0,1,0.7337141577,29.759779924,0.5163934426,0,0,8.5109289617,4552
0,OTHER,elementary,Corporate,163875,0,1,0,32.863978495,31.978142077,7.6803278689,0,0,9.3597799236,4561
0,OTHER,elementary,Corporate,76932,0,1,,,26.485807321,0.5956284153,,,6.2556703346,4565
0,OTHER,elementary,Corporate,65456,0,1,2,0.3746639785,30.684931507,2.2109589041,0,0,7.8712328767,4577
0,OTHER,elementary,Corporate,29422,0,1,1,0.695094086,29.111887117,7.412568306,,,3.5519125683,4582
0,OTHER,elementary,,95700,0,0,0,13.18561828,31.101369863,0.3068493151,2,2,7.9452054795,4587
0,2NDFL,advanced,,23654,0,0,,,28.763941912,0.9064076652,,,5.3228460214,4590
0,OTHER,elementary,,100000,0,0,0,,30.044554233,2.5760610824,0,0,0.6120218579,4591
0,OTHER,elementary,,130000,0,0,1,0.7348342294,43.331506849,1.4493150685,0,0,11.498630137,4592
0,OTHER,advanced,,25000,0,0,1,0.5699148746,29.891129576,7.2746912194,0,0,8.2786885246,4594
0,OTHER,elementary,,115000,0,0,0,-0.111223118,31.416438356,6.4465753425,1,1,11.128767123,4597
0,OTHER,elementary,Corporate,39138,0,1,,,51.950684932,4.8102253163,,,6.9068493151,4603
0,2NDFL,elementary,,43428,0,0,1,0.5310035842,35.494176211,1.3791077176,0,0,10.140751553,4606
0,2NDFL,advanced,,14403,0,0,0,0.957078853,49.705307283,9.3683209821,0,0,4.4617486339,4612
0,OTHER,elementary,,105000,0,0,0,,46.244554233,1.3979788906,1,1,1.2281158769,4613
0,OTHER,advanced,Corporate,21889,0,0,,,36.463013699,0.8081742645,,,1.5404147017,4618
0,OTHER,beginner,Corporate,51738,0,1,,,25.507777528,3.3506849315,,,5.2646081294,4624
0,OTHER,elementary,Corporate,48336,0,1,,,54.749674377,8.3306010929,,,9.6209072535,4629
0,OTHER,beginner,Corporate,95160,0,1,0,4.7624327957,28.412568306,3.5346208549,0,0,8.0355191257,4630
0,2NDFL,elementary,,14020,0,0,0,68.347311828,37.405644135,2.8438356164,1,1,8.1424657534,4640
0,OTHER,elementary,Corporate,79660,0,1,0,,27.978082192,2.295890411,0,0,5.904109589,4642
0,2NDFL,elementary,,107538,0,0,0,0.539359319,39.638356164,1.1456546149,0,1,9.9479452055,4647
0,OTHER,high,,40000,0,0,0,0.8032706093,26.2,0.5504528782,2,2,6.1671232877,4648
0,OTHER,elementary,Corporate,45033,0,1,0,5.5324596774,32.727554458,4.2,0,0,0.3614342391,4655
0,2NDFL,advanced,Corporate,31866,0,0,,,48.134246575,1.458896624,,,2.8739726027,4659
0,OTHER,elementary,Corporate,25352,0,1,,,31.460273973,1.4904109589,,,9.6931506849,4660
0,OTHER,beginner,Corporate,256588,0,1,,,35.484931507,5.7671232877,,,10.991780822,4661
0,OTHER,elementary,Corporate,33084,0,1,1,0.6042114695,30.105479452,3.9426229508,0,0,9.502739726,4664
0,OTHER,elementary,Corporate,33084,0,1,1,0.6042114695,30.105479452,3.9426229508,0,0,9.502739726,4665
0,OTHER,advanced,,25000,0,0,1,2.1468413978,31.554644809,3.9672131148,0,0,2.9580881803,4666
0,2NDFL,elementary,Corporate,15849,0,1,0,,42.221917808,13.186645707,,,10.331506849,4667
